Store_Dept_Date,Weekly_Sales
37_10_2013-02-22,409.3471
37_11_2013-02-22,1456.6266
37_12_2013-02-22,220.6693
37_13_2013-02-22,16997.9583
37_14_2013-02-22,1513.668
37_16_2013-02-22,1689.6311
37_17_2013-02-22,347.4942
37_18_2013-02-22,311.468
37_21_2013-02-22,1734.9704
37_22_2013-02-22,54.5215
37_23_2013-02-22,53.02
37_25_2013-02-22,61.5914
37_27_2013-02-22,24.9682
37_28_2013-02-22,110.2575
37_31_2013-02-22,166.6013
37_32_2013-02-22,124.9995
37_38_2013-02-22,68266.458
37_40_2013-02-22,29065.2369
37_42_2013-02-22,122.5959
37_46_2013-02-22,8629.9377
37_52_2013-02-22,50.0247
37_56_2013-02-22,387.2613
37_59_2013-02-22,106.096
37_60_2013-02-22,673.882
37_67_2013-02-22,2723.5666
37_72_2013-02-22,288.9953
37_74_2013-02-22,613.0653
37_79_2013-02-22,7096.8985
37_80_2013-02-22,10930.3055
37_81_2013-02-22,10846.265
37_82_2013-02-22,6062.1449
37_83_2013-02-22,2572.2454
37_85_2013-02-22,106.3365
37_87_2013-02-22,1064.8916
37_90_2013-02-22,45352.2683
37_91_2013-02-22,30915.8403
37_92_2013-02-22,60886.9803
37_93_2013-02-22,22114.2112
37_94_2013-02-22,32445.6288
37_95_2013-02-22,50244.8185
37_96_2013-02-22,18745.831
37_97_2013-02-22,13721.2197
37_98_2013-02-22,5324.0251
37_1_2013-03-01,10917.5956
37_2_2013-03-01,17863.9193
37_3_2013-03-01,1254.4619
37_4_2013-03-01,18195.0059
37_5_2013-03-01,1353.3398
37_7_2013-03-01,622.6955
37_8_2013-03-01,16755.8118
37_9_2013-03-01,62.8201
37_10_2013-03-01,422.7065
37_11_2013-03-01,1774.2565
37_12_2013-03-01,226.8342
37_13_2013-03-01,16996.4614
37_14_2013-03-01,1393.471
37_16_2013-03-01,1826.2375
37_17_2013-03-01,393.6987
37_18_2013-03-01,312.1658
37_21_2013-03-01,1694.9045
37_22_2013-03-01,53.9117
37_23_2013-03-01,51.846
37_25_2013-03-01,56.8867
37_27_2013-03-01,26.9037
37_28_2013-03-01,128.1816
37_31_2013-03-01,140.3096
37_32_2013-03-01,140.7197
37_33_2013-03-01,77.9508
37_38_2013-03-01,72938.9869
37_40_2013-03-01,29607.1911
37_42_2013-03-01,126.7897
37_44_2013-03-01,3.787
37_46_2013-03-01,9156.8864
37_52_2013-03-01,45.5706
37_56_2013-03-01,492.4809
37_59_2013-03-01,86.8336
37_60_2013-03-01,719.232
37_67_2013-03-01,3119.3665
37_72_2013-03-01,268.8035
37_74_2013-03-01,641.9461
37_79_2013-03-01,8432.1288
37_80_2013-03-01,11222.5275
37_81_2013-03-01,11336.108
37_82_2013-03-01,6363.2123
37_83_2013-03-01,2595.6744
37_85_2013-03-01,170.0915
37_87_2013-03-01,1130.5382
37_90_2013-03-01,44966.4542
37_91_2013-03-01,30801.466
37_92_2013-03-01,60924.6891
37_93_2013-03-01,22382.3862
37_94_2013-03-01,33120.9736
37_95_2013-03-01,51322.8829
37_96_2013-03-01,18996.8453
37_97_2013-03-01,13990.9282
37_98_2013-03-01,5452.0755
37_1_2013-03-08,10552.7137
37_2_2013-03-08,17659.0872
37_3_2013-03-08,1326.0742
37_4_2013-03-08,18565.4293
37_5_2013-03-08,1109.3398
37_6_2013-03-08,23.9422
37_7_2013-03-08,602.1467
37_8_2013-03-08,16923.5611
37_9_2013-03-08,63.3444
37_10_2013-03-08,420.2639
37_11_2013-03-08,1581.5801
37_12_2013-03-08,251.2134
37_13_2013-03-08,17480.2829
37_14_2013-03-08,1331.5226
37_16_2013-03-08,1784.9484
37_17_2013-03-08,356.8036
37_18_2013-03-08,449.2813
37_20_2013-03-08,22.4242
37_21_2013-03-08,1834.0255
37_22_2013-03-08,58.9174
37_23_2013-03-08,68.6753
37_24_2013-03-08,16.1077
37_25_2013-03-08,64.2987
37_26_2013-03-08,13.2828
37_28_2013-03-08,128.5897
37_31_2013-03-08,197.4112
37_32_2013-03-08,141.8503
37_33_2013-03-08,80.776
37_38_2013-03-08,74840.9565
37_40_2013-03-08,29669.1883
37_42_2013-03-08,114.6351
37_44_2013-03-08,2.3414
37_46_2013-03-08,9100.7516
37_52_2013-03-08,23.1901
37_55_2013-03-08,13.2523
37_56_2013-03-08,523.7141
37_59_2013-03-08,94.6066
37_60_2013-03-08,735.272
37_67_2013-03-08,2617.3857
37_72_2013-03-08,330.1679
37_74_2013-03-08,733.344
37_79_2013-03-08,8036.4027
37_80_2013-03-08,11327.3773
37_81_2013-03-08,11387.8882
37_82_2013-03-08,5939.4556
37_83_2013-03-08,2661.7351
37_85_2013-03-08,121.9146
37_87_2013-03-08,1030.3071
37_90_2013-03-08,47332.182
37_91_2013-03-08,31778.8229
37_92_2013-03-08,62589.2224
37_93_2013-03-08,22364.895
37_94_2013-03-08,33109.7834
37_95_2013-03-08,52181.7553
37_96_2013-03-08,19793.0268
37_97_2013-03-08,14152.1816
37_98_2013-03-08,5291.2815
37_1_2013-03-15,10426.022
37_2_2013-03-15,16866.5829
37_3_2013-03-15,1133.7718
37_4_2013-03-15,17429.7215
37_5_2013-03-15,1193.9779
37_7_2013-03-15,625.665
37_8_2013-03-15,16894.7226
37_9_2013-03-15,65.1004
37_10_2013-03-15,391.2992
37_11_2013-03-15,1368.6451
37_12_2013-03-15,245.2983
37_13_2013-03-15,16345.6029
37_14_2013-03-15,1447.8536
37_16_2013-03-15,1856.6397
37_17_2013-03-15,366.5897
37_18_2013-03-15,358.0541
37_21_2013-03-15,1836.4171
37_22_2013-03-15,66.093
37_23_2013-03-15,33.123
37_24_2013-03-15,7.7914
37_25_2013-03-15,72.3325
37_26_2013-03-15,11.785
37_28_2013-03-15,114.4936
37_31_2013-03-15,144.7944
37_32_2013-03-15,113.1218
37_33_2013-03-15,56.7326
37_38_2013-03-15,69027.2611
37_40_2013-03-15,28549.9559
37_42_2013-03-15,119.4875
37_44_2013-03-15,3.9562
37_46_2013-03-15,8808.1343
37_52_2013-03-15,29.6314
37_56_2013-03-15,531.2359
37_59_2013-03-15,91.7181
37_60_2013-03-15,660.208
37_67_2013-03-15,2238.2771
37_72_2013-03-15,252.9553
37_74_2013-03-15,673.6329
37_79_2013-03-15,7162.7035
37_80_2013-03-15,11020.2549
37_81_2013-03-15,10739.8711
37_82_2013-03-15,6089.4389
37_83_2013-03-15,2391.5753
37_85_2013-03-15,98.4845
37_87_2013-03-15,1057.8667
37_90_2013-03-15,45143.3868
37_91_2013-03-15,30845.1866
37_92_2013-03-15,59576.4324
37_93_2013-03-15,22460.349
37_94_2013-03-15,31662.4974
37_95_2013-03-15,51312.911
37_96_2013-03-15,18942.0472
37_97_2013-03-15,13884.1492
37_98_2013-03-15,5092.2287
37_1_2013-03-22,10431.4735
37_2_2013-03-22,17284.411
37_3_2013-03-22,1216.7605
37_4_2013-03-22,17812.3206
37_5_2013-03-22,1354.1989
37_7_2013-03-22,672.2426
37_8_2013-03-22,16631.8173
37_9_2013-03-22,120.8225
37_10_2013-03-22,457.8495
37_11_2013-03-22,1498.9266
37_12_2013-03-22,238.1926
37_13_2013-03-22,17161.6717
37_14_2013-03-22,1404.8366
37_16_2013-03-22,2177.3185
37_17_2013-03-22,375.7802
37_18_2013-03-22,436.0062
37_20_2013-03-22,42.0818
37_21_2013-03-22,1732.2179
37_22_2013-03-22,87.7269
37_23_2013-03-22,54.2599
37_24_2013-03-22,12.5382
37_25_2013-03-22,68.1276
37_28_2013-03-22,101.7407
37_31_2013-03-22,155.736
37_32_2013-03-22,129.2472
37_38_2013-03-22,69701.0094
37_40_2013-03-22,28466.3205
37_42_2013-03-22,126.2177
37_44_2013-03-22,1.766
37_46_2013-03-22,8783.2124
37_49_2013-03-22,25.9734
37_52_2013-03-22,63.792
37_56_2013-03-22,621.7143
37_59_2013-03-22,97.7345
37_60_2013-03-22,577.412
37_67_2013-03-22,2548.4275
37_72_2013-03-22,267.6529
37_74_2013-03-22,592.4413
37_79_2013-03-22,7107.6987
37_80_2013-03-22,10836.6531
37_81_2013-03-22,10904.9477
37_82_2013-03-22,5991.0012
37_83_2013-03-22,2631.6531
37_85_2013-03-22,102.2315
37_87_2013-03-22,1066.3655
37_90_2013-03-22,44936.0384
37_91_2013-03-22,30911.1942
37_92_2013-03-22,58714.4172
37_93_2013-03-22,22245.878
37_94_2013-03-22,33380.0888
37_95_2013-03-22,51870.1884
37_96_2013-03-22,19572.359
37_97_2013-03-22,13930.1423
37_98_2013-03-22,5127.9043
37_1_2013-03-29,10855.0438
37_2_2013-03-29,17178.7811
37_3_2013-03-29,1212.1652
37_4_2013-03-29,17605.2022
37_5_2013-03-29,1184.1334
37_7_2013-03-29,659.5531
37_8_2013-03-29,16775.9267
37_9_2013-03-29,63.1607
37_10_2013-03-29,414.9173
37_11_2013-03-29,1455.2669
37_12_2013-03-29,238.8209
37_13_2013-03-29,16664.9331
37_14_2013-03-29,1399.6726
37_16_2013-03-29,1914.3195
37_17_2013-03-29,386.3809
37_18_2013-03-29,373.4894
37_20_2013-03-29,46.7451
37_21_2013-03-29,1849.3394
37_22_2013-03-29,53.7088
37_23_2013-03-29,47.9917
37_24_2013-03-29,15.2015
37_25_2013-03-29,60.3778
37_26_2013-03-29,12.6553
37_28_2013-03-29,112.3979
37_31_2013-03-29,138.3286
37_38_2013-03-29,68799.1276
37_40_2013-03-29,28630.5166
37_42_2013-03-29,121.3273
37_46_2013-03-29,8849.885
37_52_2013-03-29,38.2743
37_56_2013-03-29,518.754
37_59_2013-03-29,103.6927
37_60_2013-03-29,648.144
37_67_2013-03-29,2264.0146
37_71_2013-03-29,1340.8174
37_72_2013-03-29,272.1109
37_74_2013-03-29,711.8956
37_79_2013-03-29,6968.741
37_80_2013-03-29,11097.7809
37_81_2013-03-29,10936.7584
37_82_2013-03-29,6070.0426
37_83_2013-03-29,2362.0682
37_85_2013-03-29,102.4324
37_87_2013-03-29,1071.1886
37_90_2013-03-29,45224.1259
37_91_2013-03-29,30794.2087
37_92_2013-03-29,59517.4061
37_93_2013-03-29,22636.7896
37_94_2013-03-29,32020.562
37_95_2013-03-29,51382.3237
37_96_2013-03-29,19165.3785
37_97_2013-03-29,13982.1373
37_98_2013-03-29,5027.3599
37_1_2013-04-05,11195.2089
37_2_2013-04-05,18304.6648
37_3_2013-04-05,1324.3909
37_4_2013-04-05,18347.385
37_5_2013-04-05,1196.5889
37_7_2013-04-05,1054.3533
37_8_2013-04-05,16830.4202
37_9_2013-04-05,98.8208
37_10_2013-04-05,395.338
37_11_2013-04-05,1556.8585
37_12_2013-04-05,222.5267
37_13_2013-04-05,17711.0417
37_14_2013-04-05,1475.2853
37_16_2013-04-05,2104.3775
37_17_2013-04-05,479.241
37_18_2013-04-05,1006.7979
37_20_2013-04-05,42.2878
37_21_2013-04-05,1810.0161
37_22_2013-04-05,44.9084
37_23_2013-04-05,55.2646
37_25_2013-04-05,62.1935
37_26_2013-04-05,19.3835
37_28_2013-04-05,142.5219
37_31_2013-04-05,194.6947
37_38_2013-04-05,73534.9479
37_40_2013-04-05,29343.3668
37_42_2013-04-05,117.9468
37_46_2013-04-05,9198.6046
37_52_2013-04-05,30.5266
37_56_2013-04-05,738.7632
37_59_2013-04-05,92.6011
37_60_2013-04-05,719.344
37_67_2013-04-05,2472.8633
37_72_2013-04-05,356.388
37_74_2013-04-05,675.062
37_79_2013-04-05,8713.1575
37_80_2013-04-05,11293.1526
37_81_2013-04-05,11479.1029
37_82_2013-04-05,6254.8213
37_83_2013-04-05,2560.175
37_85_2013-04-05,111.1113
37_87_2013-04-05,1157.542
37_90_2013-04-05,45923.8265
37_91_2013-04-05,31492.9533
37_92_2013-04-05,61638.1335
37_93_2013-04-05,22793.0203
37_94_2013-04-05,34295.5302
37_95_2013-04-05,52166.3601
37_96_2013-04-05,20479.7543
37_97_2013-04-05,13963.6775
37_98_2013-04-05,5149.987
37_1_2013-04-12,9895.1358
37_2_2013-04-12,16703.3238
37_3_2013-04-12,1107.0446
37_4_2013-04-12,17124.0349
37_5_2013-04-12,1159.2937
37_7_2013-04-12,798.7121
37_8_2013-04-12,16601.6257
37_9_2013-04-12,96.8011
37_10_2013-04-12,386.3438
37_11_2013-04-12,1537.0042
37_12_2013-04-12,228.5933
37_13_2013-04-12,16485.1724
37_14_2013-04-12,1520.0454
37_16_2013-04-12,2337.7145
37_17_2013-04-12,344.4339
37_18_2013-04-12,347.8669
37_20_2013-04-12,53.5493
37_21_2013-04-12,1747.3475
37_22_2013-04-12,45.4457
37_25_2013-04-12,65.2064
37_28_2013-04-12,110.942
37_31_2013-04-12,135.9058
37_32_2013-04-12,125.6279
37_38_2013-04-12,68565.9696
37_40_2013-04-12,28033.5081
37_42_2013-04-12,127.5602
37_46_2013-04-12,8751.4941
37_52_2013-04-12,37.1392
37_56_2013-04-12,631.9762
37_59_2013-04-12,93.9176
37_60_2013-04-12,674.884
37_67_2013-04-12,2320.6121
37_74_2013-04-12,642.6059
37_79_2013-04-12,7716.0796
37_80_2013-04-12,10730.6633
37_81_2013-04-12,10903.3926
37_82_2013-04-12,6048.2694
37_83_2013-04-12,2426.0254
37_85_2013-04-12,101.059
37_87_2013-04-12,1049.4093
37_90_2013-04-12,44699.6886
37_91_2013-04-12,30383.087
37_92_2013-04-12,58358.7778
37_93_2013-04-12,22596.1891
37_94_2013-04-12,33557.2654
37_95_2013-04-12,50529.4351
37_96_2013-04-12,20690.5204
37_97_2013-04-12,13495.3552
37_98_2013-04-12,5014.2586
37_1_2013-04-19,10036.255
37_2_2013-04-19,16883.6035
37_3_2013-04-19,1070.121
37_4_2013-04-19,17721.7228
37_5_2013-04-19,1170.9684
37_7_2013-04-19,881.6095
37_8_2013-04-19,16590.5509
37_9_2013-04-19,120.7139
37_10_2013-04-19,437.6242
37_11_2013-04-19,1437.3759
37_12_2013-04-19,234.6525
37_13_2013-04-19,16927.8869
37_14_2013-04-19,1405.8829
37_16_2013-04-19,2690.3957
37_17_2013-04-19,370.7955
37_20_2013-04-19,41.8286
37_21_2013-04-19,1727.3523
37_22_2013-04-19,91.3091
37_25_2013-04-19,81.5668
37_28_2013-04-19,102.45
37_31_2013-04-19,121.7568
37_32_2013-04-19,151.4146
37_38_2013-04-19,69182.4123
37_40_2013-04-19,28342.6429
37_42_2013-04-19,144.8053
37_46_2013-04-19,8776.2835
37_52_2013-04-19,63.7085
37_56_2013-04-19,572.4712
37_59_2013-04-19,95.4681
37_60_2013-04-19,659.266
37_67_2013-04-19,2734.7885
37_72_2013-04-19,255.5337
37_74_2013-04-19,588.3945
37_79_2013-04-19,7211.7523
37_80_2013-04-19,10526.4764
37_81_2013-04-19,10785.9873
37_82_2013-04-19,6010.2142
37_83_2013-04-19,2526.6562
37_85_2013-04-19,124.3343
37_87_2013-04-19,1110.39
37_90_2013-04-19,42627.965
37_91_2013-04-19,31061.7982
37_92_2013-04-19,57915.8863
37_93_2013-04-19,22248.6942
37_94_2013-04-19,34996.9832
37_95_2013-04-19,52601.9136
37_96_2013-04-19,20670.6629
37_97_2013-04-19,13753.8013
37_98_2013-04-19,5138.1877
37_1_2013-04-26,9733.3399
37_2_2013-04-26,16779.1308
37_3_2013-04-26,1087.5299
37_4_2013-04-26,17301.3578
37_5_2013-04-26,1285.1731
37_7_2013-04-26,860.2518
37_8_2013-04-26,16655.0485
37_9_2013-04-26,88.8507
37_10_2013-04-26,404.0104
37_11_2013-04-26,1372.0081
37_12_2013-04-26,230.1224
37_13_2013-04-26,16780.8193
37_14_2013-04-26,1394.4883
37_16_2013-04-26,2242.7189
37_17_2013-04-26,356.4596
37_20_2013-04-26,51.6777
37_21_2013-04-26,1772.2368
37_22_2013-04-26,59.6889
37_25_2013-04-26,66.7711
37_28_2013-04-26,108.6065
37_31_2013-04-26,119.173
37_32_2013-04-26,125.4992
37_38_2013-04-26,68756.575
37_40_2013-04-26,27834.3407
37_42_2013-04-26,131.7338
37_46_2013-04-26,8951.9266
37_49_2013-04-26,16.7595
37_52_2013-04-26,26.634
37_56_2013-04-26,682.5547
37_59_2013-04-26,105.015
37_60_2013-04-26,598.282
37_67_2013-04-26,2036.0803
37_74_2013-04-26,644.512
37_79_2013-04-26,7064.3576
37_80_2013-04-26,10568.0181
37_81_2013-04-26,10809.2604
37_82_2013-04-26,5958.2633
37_83_2013-04-26,2349.5079
37_85_2013-04-26,105.9444
37_87_2013-04-26,1122.151
37_90_2013-04-26,43570.5956
37_91_2013-04-26,30762.7002
37_92_2013-04-26,58142.154
37_93_2013-04-26,22205.4593
37_94_2013-04-26,33145.0576
37_95_2013-04-26,50650.0876
37_96_2013-04-26,20367.2507
37_97_2013-04-26,13523.7531
37_98_2013-04-26,5009.6846
37_1_2013-05-03,10455.1325
37_2_2013-05-03,17327.0722
37_3_2013-05-03,1239.9944
37_4_2013-05-03,18511.0382
37_5_2013-05-03,1132.3658
37_7_2013-05-03,922.8442
37_8_2013-05-03,17073.0074
37_9_2013-05-03,221.722
37_10_2013-05-03,395.9846
37_11_2013-05-03,1712.5957
37_12_2013-05-03,251.3727
37_13_2013-05-03,17338.7447
37_14_2013-05-03,1392.9805
37_16_2013-05-03,2950.6001
37_17_2013-05-03,336.2938
37_20_2013-05-03,58.3923
37_21_2013-05-03,1770.0484
37_22_2013-05-03,56.9395
37_25_2013-05-03,79.3826
37_28_2013-05-03,119.0756
37_31_2013-05-03,137.3899
37_32_2013-05-03,131.2554
37_38_2013-05-03,75667.7533
37_40_2013-05-03,28960.5276
37_42_2013-05-03,116.7587
37_46_2013-05-03,9166.5828
37_49_2013-05-03,19.23
37_52_2013-05-03,24.1713
37_56_2013-05-03,549.8449
37_59_2013-05-03,89.0594
37_60_2013-05-03,760.926
37_67_2013-05-03,3735.806
37_74_2013-05-03,682.9267
37_79_2013-05-03,8381.4621
37_80_2013-05-03,10897.3584
37_81_2013-05-03,10925.363
37_82_2013-05-03,6243.8833
37_83_2013-05-03,2430.4811
37_85_2013-05-03,122.4362
37_87_2013-05-03,1258.0433
37_90_2013-05-03,46571.4747
37_91_2013-05-03,31573.7989
37_92_2013-05-03,61064.5982
37_93_2013-05-03,22686.9502
37_94_2013-05-03,34277.4942
37_95_2013-05-03,53728.5654
37_96_2013-05-03,20970.2457
37_97_2013-05-03,14219.7998
37_98_2013-05-03,5501.0233
37_1_2013-05-10,10273.6415
37_2_2013-05-10,16956.1168
37_3_2013-05-10,1476.0944
37_4_2013-05-10,17701.0573
37_5_2013-05-10,1063.4375
37_7_2013-05-10,853.444
37_8_2013-05-10,16766.4742
37_9_2013-05-10,170.122
37_10_2013-05-10,403.6612
37_11_2013-05-10,1723.8027
37_12_2013-05-10,240.4918
37_13_2013-05-10,16729.2391
37_14_2013-05-10,1377.1414
37_16_2013-05-10,2556.7935
37_17_2013-05-10,354.0691
37_20_2013-05-10,43.8625
37_21_2013-05-10,1840.0206
37_22_2013-05-10,58.1707
37_25_2013-05-10,92.9047
37_28_2013-05-10,113.7034
37_31_2013-05-10,125.3779
37_32_2013-05-10,150.9155
37_38_2013-05-10,69977.1747
37_40_2013-05-10,28269.0625
37_42_2013-05-10,121.6341
37_46_2013-05-10,9097.189
37_49_2013-05-10,17.6109
37_52_2013-05-10,31.5153
37_56_2013-05-10,510.5311
37_59_2013-05-10,91.5799
37_60_2013-05-10,747.546
37_67_2013-05-10,3747.6871
37_74_2013-05-10,685.1559
37_79_2013-05-10,7820.9535
37_80_2013-05-10,10843.2813
37_81_2013-05-10,10816.5721
37_82_2013-05-10,5894.79
37_83_2013-05-10,2320.6901
37_85_2013-05-10,116.2211
37_87_2013-05-10,1200.6966
37_90_2013-05-10,43904.9357
37_91_2013-05-10,31828.2448
37_92_2013-05-10,60035.6614
37_93_2013-05-10,22956.2729
37_94_2013-05-10,34715.084
37_95_2013-05-10,52648.1928
37_96_2013-05-10,20250.0834
37_97_2013-05-10,13986.7247
37_98_2013-05-10,5171.9884
37_1_2013-05-17,9894.9027
37_2_2013-05-17,16765.2198
37_3_2013-05-17,1133.7048
37_4_2013-05-17,17537.3726
37_5_2013-05-17,1004.0076
37_7_2013-05-17,964.8624
37_8_2013-05-17,16759.2763
37_9_2013-05-17,214.6538
37_10_2013-05-17,420.5935
37_11_2013-05-17,1569.4156
37_12_2013-05-17,245.3826
37_13_2013-05-17,16603.212
37_14_2013-05-17,1416.4599
37_16_2013-05-17,2698.7322
37_17_2013-05-17,390.0744
37_20_2013-05-17,53.8708
37_21_2013-05-17,1668.0267
37_23_2013-05-17,47.5679
37_25_2013-05-17,104.5036
37_28_2013-05-17,129.5673
37_31_2013-05-17,170.4392
37_32_2013-05-17,178.1272
37_38_2013-05-17,67712.9815
37_40_2013-05-17,27984.1614
37_42_2013-05-17,143.247
37_46_2013-05-17,9155.4829
37_49_2013-05-17,18.8105
37_52_2013-05-17,48.9758
37_56_2013-05-17,384.4405
37_59_2013-05-17,82.1013
37_60_2013-05-17,784.478
37_67_2013-05-17,4234.9343
37_74_2013-05-17,638.7606
37_79_2013-05-17,7415.9667
37_80_2013-05-17,10664.9607
37_81_2013-05-17,10764.5457
37_82_2013-05-17,6013.9602
37_83_2013-05-17,2353.4649
37_85_2013-05-17,123.5643
37_87_2013-05-17,1221.4314
37_90_2013-05-17,42815.6701
37_91_2013-05-17,31302.4585
37_92_2013-05-17,58521.8937
37_93_2013-05-17,22649.2066
37_94_2013-05-17,37302.6798
37_95_2013-05-17,53183.8818
37_96_2013-05-17,20901.2061
37_97_2013-05-17,13655.8495
37_98_2013-05-17,5212.5687
37_1_2013-05-24,9761.7516
37_2_2013-05-24,16726.2167
37_3_2013-05-24,1558.4659
37_4_2013-05-24,18043.9798
37_5_2013-05-24,1174.7665
37_7_2013-05-24,1194.9773
37_8_2013-05-24,16336.5324
37_9_2013-05-24,215.2702
37_10_2013-05-24,443.4721
37_11_2013-05-24,1782.6473
37_12_2013-05-24,270.5963
37_13_2013-05-24,17030.4961
37_14_2013-05-24,1364.1004
37_16_2013-05-24,2595.1829
37_17_2013-05-24,310.5334
37_20_2013-05-24,68.1147
37_21_2013-05-24,1729.4693
37_22_2013-05-24,65.9339
37_23_2013-05-24,53.1229
37_24_2013-05-24,12.72
37_25_2013-05-24,143.46
37_28_2013-05-24,100.5051
37_31_2013-05-24,137.7856
37_32_2013-05-24,152.1852
37_38_2013-05-24,65889.8179
37_40_2013-05-24,26912.9032
37_42_2013-05-24,122.7647
37_46_2013-05-24,9054.7711
37_49_2013-05-24,15.4488
37_52_2013-05-24,21.5867
37_56_2013-05-24,178.8179
37_59_2013-05-24,99.0455
37_60_2013-05-24,706.528
37_67_2013-05-24,2944.4093
37_74_2013-05-24,765.0692
37_79_2013-05-24,7109.7095
37_80_2013-05-24,10505.0493
37_81_2013-05-24,10627.714
37_82_2013-05-24,5831.7175
37_83_2013-05-24,2299.1824
37_85_2013-05-24,122.7552
37_87_2013-05-24,1405.2755
37_90_2013-05-24,46073.1831
37_91_2013-05-24,31566.6793
37_92_2013-05-24,59261.9376
37_93_2013-05-24,22810.9281
37_94_2013-05-24,35572.0497
37_95_2013-05-24,53647.7683
37_96_2013-05-24,20791.2439
37_97_2013-05-24,13992.4511
37_98_2013-05-24,4843.7927
37_1_2013-05-31,9735.5948
37_2_2013-05-31,16943.3477
37_3_2013-05-31,1942.8282
37_4_2013-05-31,17841.1511
37_5_2013-05-31,1219.9694
37_7_2013-05-31,1148.1464
37_8_2013-05-31,16316.204
37_9_2013-05-31,231.4966
37_10_2013-05-31,441.6738
37_11_2013-05-31,1784.2078
37_12_2013-05-31,267.0113
37_13_2013-05-31,17001.7313
37_14_2013-05-31,1304.4645
37_16_2013-05-31,2580.0878
37_17_2013-05-31,315.4945
37_20_2013-05-31,77.0598
37_21_2013-05-31,1723.529
37_22_2013-05-31,62.3551
37_25_2013-05-31,143.0116
37_28_2013-05-31,94.4621
37_31_2013-05-31,89.9057
37_32_2013-05-31,147.7162
37_38_2013-05-31,65798.9557
37_40_2013-05-31,26946.0673
37_42_2013-05-31,133.9743
37_46_2013-05-31,9063.5402
37_49_2013-05-31,19.0766
37_52_2013-05-31,23.8427
37_56_2013-05-31,192.1508
37_59_2013-05-31,106.7096
37_60_2013-05-31,740.59
37_67_2013-05-31,2823.3498
37_74_2013-05-31,767.1548
37_79_2013-05-31,6950.2008
37_80_2013-05-31,10578.4982
37_81_2013-05-31,10608.0789
37_82_2013-05-31,6197.8385
37_83_2013-05-31,2229.4848
37_85_2013-05-31,113.0018
37_87_2013-05-31,1384.5606
37_90_2013-05-31,45398.6014
37_91_2013-05-31,31247.784
37_92_2013-05-31,59060.8455
37_93_2013-05-31,22798.9583
37_94_2013-05-31,35902.7546
37_95_2013-05-31,54171.5767
37_96_2013-05-31,20671.897
37_97_2013-05-31,14257.174
37_98_2013-05-31,4823.332
37_1_2013-06-07,9918.9693
37_2_2013-06-07,17146.0304
37_3_2013-06-07,1117.4343
37_4_2013-06-07,17989.6578
37_5_2013-06-07,995.2264
37_7_2013-06-07,1243.7752
37_8_2013-06-07,16746.8015
37_9_2013-06-07,258.8309
37_10_2013-06-07,428.6407
37_11_2013-06-07,1810.8506
37_12_2013-06-07,251.3387
37_13_2013-06-07,17336.0294
37_14_2013-06-07,1425.4529
37_16_2013-06-07,3013.2498
37_17_2013-06-07,307.3377
37_20_2013-06-07,81.6484
37_21_2013-06-07,1654.3599
37_22_2013-06-07,96.5361
37_25_2013-06-07,133.3289
37_28_2013-06-07,96.2728
37_31_2013-06-07,84.1045
37_32_2013-06-07,143.2898
37_38_2013-06-07,60682.5786
37_40_2013-06-07,26899.5176
37_42_2013-06-07,123.2661
37_46_2013-06-07,9454.9685
37_49_2013-06-07,18.5988
37_52_2013-06-07,30.8124
37_56_2013-06-07,86.7892
37_59_2013-06-07,68.5485
37_60_2013-06-07,686.536
37_67_2013-06-07,2855.6486
37_74_2013-06-07,696.1548
37_79_2013-06-07,8181.5242
37_80_2013-06-07,10941.2815
37_81_2013-06-07,10818.7417
37_82_2013-06-07,6174.2554
37_83_2013-06-07,2305.8361
37_85_2013-06-07,91.033
37_87_2013-06-07,1312.887
37_90_2013-06-07,43501.4029
37_91_2013-06-07,31344.405
37_92_2013-06-07,57757.2739
37_93_2013-06-07,23409.2117
37_94_2013-06-07,35639.98
37_95_2013-06-07,53933.6515
37_96_2013-06-07,22016.613
37_97_2013-06-07,13992.4073
37_98_2013-06-07,4971.5962
37_1_2013-06-14,9646.5675
37_2_2013-06-14,16494.0809
37_3_2013-06-14,1061.3138
37_4_2013-06-14,17307.8206
37_5_2013-06-14,923.0398
37_7_2013-06-14,1151.1485
37_8_2013-06-14,16292.928
37_9_2013-06-14,208.0024
37_10_2013-06-14,413.9354
37_11_2013-06-14,1823.0139
37_12_2013-06-14,258.2193
37_13_2013-06-14,16655.9816
37_14_2013-06-14,1430.7665
37_16_2013-06-14,2625.3287
37_17_2013-06-14,302.6535
37_20_2013-06-14,77.4497
37_21_2013-06-14,1671.8475
37_22_2013-06-14,102.6757
37_25_2013-06-14,137.5853
37_28_2013-06-14,105.3038
37_31_2013-06-14,151.1544
37_32_2013-06-14,184.1231
37_38_2013-06-14,62939.1406
37_40_2013-06-14,26733.5049
37_42_2013-06-14,127.3343
37_46_2013-06-14,9162.8121
37_49_2013-06-14,16.3201
37_52_2013-06-14,29.883
37_56_2013-06-14,131.379
37_59_2013-06-14,75.5759
37_60_2013-06-14,724.178
37_67_2013-06-14,3455.4778
37_74_2013-06-14,701.2758
37_79_2013-06-14,7209.9725
37_80_2013-06-14,10785.0809
37_81_2013-06-14,10679.6156
37_82_2013-06-14,5684.4067
37_83_2013-06-14,2255.5813
37_85_2013-06-14,94.7087
37_87_2013-06-14,1240.5468
